2024-03-08 12:04:13.6527||||Microsoft.AspNetCore.DataProtection.KeyManagement.XmlKeyManager|INFO|User profile is available. Using 'C:\Users\jtelford\AppData\Local\ASP.NET\DataProtection-Keys' as key repository and Windows DPAPI to encrypt keys at rest. 
2024-03-08 12:04:20.0471|Default|00-63ccc907cbfe1287958cd270755dc84e-af70117e42741387-00||OrchardCore.DisplayManagement.Descriptors.ShapeTemplateStrategy.ShapeTemplateBindingStrategy|INFO|Start discovering candidate views filenames 
2024-03-08 12:04:20.0619|Default|00-63ccc907cbfe1287958cd270755dc84e-af70117e42741387-00||OrchardCore.DisplayManagement.Descriptors.ShapeTemplateStrategy.ShapeTemplateBindingStrategy|INFO|Done discovering candidate views filenames 
2024-03-08 12:04:20.0619|Default|00-63ccc907cbfe1287958cd270755dc84e-af70117e42741387-00||OrchardCore.DisplayManagement.Descriptors.ShapeTemplateStrategy.ShapeTemplateBindingStrategy|INFO|Start discovering candidate views filenames 
2024-03-08 12:04:20.0619|Default|00-63ccc907cbfe1287958cd270755dc84e-af70117e42741387-00||OrchardCore.DisplayManagement.Descriptors.ShapeTemplateStrategy.ShapeTemplateBindingStrategy|INFO|Done discovering candidate views filenames 
2024-03-08 12:04:20.0619|Default|00-63ccc907cbfe1287958cd270755dc84e-af70117e42741387-00||OrchardCore.DisplayManagement.Descriptors.ShapeTemplateStrategy.ShapeTemplateBindingStrategy|INFO|Start discovering candidate views filenames 
2024-03-08 12:04:20.0619|Default|00-63ccc907cbfe1287958cd270755dc84e-af70117e42741387-00||OrchardCore.DisplayManagement.Descriptors.ShapeTemplateStrategy.ShapeTemplateBindingStrategy|INFO|Done discovering candidate views filenames 
2024-03-08 12:04:20.0619|Default|00-63ccc907cbfe1287958cd270755dc84e-af70117e42741387-00||OrchardCore.DisplayManagement.Descriptors.ShapeTemplateStrategy.ShapeTemplateBindingStrategy|INFO|Start discovering candidate views filenames 
2024-03-08 12:04:20.0619|Default|00-63ccc907cbfe1287958cd270755dc84e-af70117e42741387-00||OrchardCore.DisplayManagement.Descriptors.ShapeTemplateStrategy.ShapeTemplateBindingStrategy|INFO|Done discovering candidate views filenames 
2024-03-08 12:04:20.0619|Default|00-63ccc907cbfe1287958cd270755dc84e-af70117e42741387-00||OrchardCore.DisplayManagement.Descriptors.ShapeTemplateStrategy.ShapeTemplateBindingStrategy|INFO|Start discovering candidate views filenames 
2024-03-08 12:04:20.0619|Default|00-63ccc907cbfe1287958cd270755dc84e-af70117e42741387-00||OrchardCore.DisplayManagement.Descriptors.ShapeTemplateStrategy.ShapeTemplateBindingStrategy|INFO|Done discovering candidate views filenames 
2024-03-08 12:04:20.0772|Default|00-63ccc907cbfe1287958cd270755dc84e-af70117e42741387-00||OrchardCore.DisplayManagement.Descriptors.ShapeTemplateStrategy.ShapeTemplateBindingStrategy|INFO|Start discovering candidate views filenames 
2024-03-08 12:04:20.0772|Default|00-63ccc907cbfe1287958cd270755dc84e-af70117e42741387-00||OrchardCore.DisplayManagement.Descriptors.ShapeTemplateStrategy.ShapeTemplateBindingStrategy|INFO|Done discovering candidate views filenames 
2024-03-08 12:04:20.0772|Default|00-63ccc907cbfe1287958cd270755dc84e-af70117e42741387-00||OrchardCore.DisplayManagement.Descriptors.ShapeTemplateStrategy.ShapeTemplateBindingStrategy|INFO|Start discovering candidate views filenames 
2024-03-08 12:04:20.0772|Default|00-63ccc907cbfe1287958cd270755dc84e-af70117e42741387-00||OrchardCore.DisplayManagement.Descriptors.ShapeTemplateStrategy.ShapeTemplateBindingStrategy|INFO|Done discovering candidate views filenames 
2024-03-08 12:04:20.0772|Default|00-63ccc907cbfe1287958cd270755dc84e-af70117e42741387-00||OrchardCore.DisplayManagement.Descriptors.ShapeTemplateStrategy.ShapeTemplateBindingStrategy|INFO|Start discovering candidate views filenames 
2024-03-08 12:04:20.0772|Default|00-63ccc907cbfe1287958cd270755dc84e-af70117e42741387-00||OrchardCore.DisplayManagement.Descriptors.ShapeTemplateStrategy.ShapeTemplateBindingStrategy|INFO|Done discovering candidate views filenames 
2024-03-08 12:04:20.0772|Default|00-63ccc907cbfe1287958cd270755dc84e-af70117e42741387-00||OrchardCore.DisplayManagement.Descriptors.ShapeTemplateStrategy.ShapeTemplateBindingStrategy|INFO|Start discovering candidate views filenames 
2024-03-08 12:04:20.0772|Default|00-63ccc907cbfe1287958cd270755dc84e-af70117e42741387-00||OrchardCore.DisplayManagement.Descriptors.ShapeTemplateStrategy.ShapeTemplateBindingStrategy|INFO|Done discovering candidate views filenames 
2024-03-08 12:04:20.0772|Default|00-63ccc907cbfe1287958cd270755dc84e-af70117e42741387-00||OrchardCore.DisplayManagement.Descriptors.ShapeTemplateStrategy.ShapeTemplateBindingStrategy|INFO|Start discovering candidate views filenames 
2024-03-08 12:04:20.0772|Default|00-63ccc907cbfe1287958cd270755dc84e-af70117e42741387-00||OrchardCore.DisplayManagement.Descriptors.ShapeTemplateStrategy.ShapeTemplateBindingStrategy|INFO|Done discovering candidate views filenames 
2024-03-08 12:04:20.0772|Default|00-63ccc907cbfe1287958cd270755dc84e-af70117e42741387-00||OrchardCore.DisplayManagement.Descriptors.ShapeTemplateStrategy.ShapeTemplateBindingStrategy|INFO|Start discovering candidate views filenames 
2024-03-08 12:04:20.0931|Default|00-63ccc907cbfe1287958cd270755dc84e-af70117e42741387-00||OrchardCore.DisplayManagement.Descriptors.ShapeTemplateStrategy.ShapeTemplateBindingStrategy|INFO|Done discovering candidate views filenames 
2024-03-08 12:04:20.0931|Default|00-63ccc907cbfe1287958cd270755dc84e-af70117e42741387-00||OrchardCore.DisplayManagement.Descriptors.ShapeTemplateStrategy.ShapeTemplateBindingStrategy|INFO|Start discovering candidate views filenames 
2024-03-08 12:04:20.0931|Default|00-63ccc907cbfe1287958cd270755dc84e-af70117e42741387-00||OrchardCore.DisplayManagement.Descriptors.ShapeTemplateStrategy.ShapeTemplateBindingStrategy|INFO|Done discovering candidate views filenames 
2024-03-08 12:04:20.0931|Default|00-63ccc907cbfe1287958cd270755dc84e-af70117e42741387-00||OrchardCore.DisplayManagement.Descriptors.ShapeTemplateStrategy.ShapeTemplateBindingStrategy|INFO|Start discovering candidate views filenames 
2024-03-08 12:04:20.0931|Default|00-63ccc907cbfe1287958cd270755dc84e-af70117e42741387-00||OrchardCore.DisplayManagement.Descriptors.ShapeTemplateStrategy.ShapeTemplateBindingStrategy|INFO|Done discovering candidate views filenames 
2024-03-08 12:04:20.0931|Default|00-63ccc907cbfe1287958cd270755dc84e-af70117e42741387-00||OrchardCore.DisplayManagement.Descriptors.ShapeTemplateStrategy.ShapeTemplateBindingStrategy|INFO|Start discovering candidate views filenames 
2024-03-08 12:04:20.0931|Default|00-63ccc907cbfe1287958cd270755dc84e-af70117e42741387-00||OrchardCore.DisplayManagement.Descriptors.ShapeTemplateStrategy.ShapeTemplateBindingStrategy|INFO|Done discovering candidate views filenames 
2024-03-08 12:04:20.0931|Default|00-63ccc907cbfe1287958cd270755dc84e-af70117e42741387-00||OrchardCore.DisplayManagement.Descriptors.ShapeTemplateStrategy.ShapeTemplateBindingStrategy|INFO|Start discovering candidate views filenames 
2024-03-08 12:04:20.0931|Default|00-63ccc907cbfe1287958cd270755dc84e-af70117e42741387-00||OrchardCore.DisplayManagement.Descriptors.ShapeTemplateStrategy.ShapeTemplateBindingStrategy|INFO|Done discovering candidate views filenames 
2024-03-08 12:04:20.0931|Default|00-63ccc907cbfe1287958cd270755dc84e-af70117e42741387-00||OrchardCore.DisplayManagement.Descriptors.ShapeTemplateStrategy.ShapeTemplateBindingStrategy|INFO|Start discovering candidate views filenames 
2024-03-08 12:04:20.1104|Default|00-63ccc907cbfe1287958cd270755dc84e-af70117e42741387-00||OrchardCore.DisplayManagement.Descriptors.ShapeTemplateStrategy.ShapeTemplateBindingStrategy|INFO|Done discovering candidate views filenames 
2024-03-08 12:04:20.1104|Default|00-63ccc907cbfe1287958cd270755dc84e-af70117e42741387-00||OrchardCore.DisplayManagement.Descriptors.ShapeTemplateStrategy.ShapeTemplateBindingStrategy|INFO|Start discovering candidate views filenames 
2024-03-08 12:04:20.1104|Default|00-63ccc907cbfe1287958cd270755dc84e-af70117e42741387-00||OrchardCore.DisplayManagement.Descriptors.ShapeTemplateStrategy.ShapeTemplateBindingStrategy|INFO|Done discovering candidate views filenames 
2024-03-08 12:04:20.1104|Default|00-63ccc907cbfe1287958cd270755dc84e-af70117e42741387-00||OrchardCore.DisplayManagement.Descriptors.ShapeTemplateStrategy.ShapeTemplateBindingStrategy|INFO|Done discovering shapes 
2024-03-08 12:04:20.1328|Default|00-63ccc907cbfe1287958cd270755dc84e-af70117e42741387-00||OrchardCore.DisplayManagement.Descriptors.DefaultShapeTableManager|INFO|Done building shape table 
2024-03-08 12:04:20.1791|Default|00-63ccc907cbfe1287958cd270755dc84e-af70117e42741387-00||Microsoft.AspNetCore.Mvc.ViewFeatures.ViewResultExecutor|INFO|Executing ViewResult, running view Index. 
2024-03-08 12:04:20.5068|Default|00-63ccc907cbfe1287958cd270755dc84e-af70117e42741387-00||Microsoft.AspNetCore.Mvc.ViewFeatures.ViewResultExecutor|INFO|Executed ViewResult - view Index executed in 358.3536ms. 
2024-03-08 12:04:20.5148|Default|00-63ccc907cbfe1287958cd270755dc84e-af70117e42741387-00||Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|INFO|Executed action OrchardCore.TheTheme.Controllers.HomeController.Index (TheTheme) in 534.4532ms 
2024-03-08 12:04:20.5148|Default|00-63ccc907cbfe1287958cd270755dc84e-af70117e42741387-00||Microsoft.AspNetCore.Routing.EndpointMiddleware|INFO|Executed endpoint 'OrchardCore.TheTheme.Controllers.HomeController.Index (TheTheme)' 
2024-03-08 12:04:20.5148|Default|00-63ccc907cbfe1287958cd270755dc84e-af70117e42741387-00||Microsoft.AspNetCore.Hosting.Diagnostics|INFO|Request finished HTTP/2 GET https://localhost:7295/ - 200 - text/html;+charset=utf-8 4406.7675ms 
2024-03-08 12:04:20.5324|None|00-96e391e135337fb8f6d2c2d7d5ac2d55-ad7ba94dc1c4df5a-00||Microsoft.AspNetCore.Hosting.Diagnostics|INFO|Request starting HTTP/2 GET https://localhost:7295/TheTheme/styles/theme.css?v=6L5eyWlWq-Dc_PFe0oU6L18MrjpPNsgmAlBzA1T5Ll4 - - - 
2024-03-08 12:04:20.5324|None|00-fcbcd4e5043ec8a18feaa4db1a30c7a1-0d9abe68d1a269fd-00||Microsoft.AspNetCore.Hosting.Diagnostics|INFO|Request starting HTTP/2 GET https://localhost:7295/_vs/browserLink - - - 
2024-03-08 12:04:20.5324|None|00-09fc05cd933ab04636c90d56d3a13e75-fd325dbb703ea5ea-00||Microsoft.AspNetCore.Hosting.Diagnostics|INFO|Request starting HTTP/2 GET https://localhost:7295/OrchardCore.Resources/Vendor/fontawesome-free/css/all.css?v=sRwBQky6bJuILLcffouVmPxrvQNRn1P3F-cLU_Z69yM - - - 
2024-03-08 12:04:20.5324|None|00-a8e63a8f95a1d462ca61558c982594b4-716623612c88982b-00||Microsoft.AspNetCore.Hosting.Diagnostics|INFO|Request starting HTTP/2 GET https://localhost:7295/_framework/aspnetcore-browser-refresh.js - - - 
2024-03-08 12:04:20.5324|Default|00-09fc05cd933ab04636c90d56d3a13e75-fd325dbb703ea5ea-00||OrchardCore.Modules.ModularTenantRouterMiddleware|INFO|Begin Routing Request 
2024-03-08 12:04:20.5324|Default|00-96e391e135337fb8f6d2c2d7d5ac2d55-ad7ba94dc1c4df5a-00||OrchardCore.Modules.ModularTenantRouterMiddleware|INFO|Begin Routing Request 
2024-03-08 12:04:20.5533|None|00-a8e63a8f95a1d462ca61558c982594b4-716623612c88982b-00||Microsoft.AspNetCore.Hosting.Diagnostics|INFO|Request finished HTTP/2 GET https://localhost:7295/_framework/aspnetcore-browser-refresh.js - 200 13766 application/javascript;+charset=utf-8 20.9232ms 
2024-03-08 12:04:20.5650|Default|00-09fc05cd933ab04636c90d56d3a13e75-fd325dbb703ea5ea-00||Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|INFO|Sending file. Request path: '/OrchardCore.Resources/Vendor/fontawesome-free/css/all.css'. Physical path: 'N/A' 
2024-03-08 12:04:20.5650|Default|00-96e391e135337fb8f6d2c2d7d5ac2d55-ad7ba94dc1c4df5a-00||Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|INFO|Sending file. Request path: '/TheTheme/styles/theme.css'. Physical path: 'N/A' 
2024-03-08 12:04:20.5650|Default|00-09fc05cd933ab04636c90d56d3a13e75-fd325dbb703ea5ea-00||Microsoft.AspNetCore.Hosting.Diagnostics|INFO|Request finished HTTP/2 GET https://localhost:7295/OrchardCore.Resources/Vendor/fontawesome-free/css/all.css?v=sRwBQky6bJuILLcffouVmPxrvQNRn1P3F-cLU_Z69yM - 499 140798 text/css 32.8503ms 
2024-03-08 12:04:20.5650|Default|00-96e391e135337fb8f6d2c2d7d5ac2d55-ad7ba94dc1c4df5a-00||Microsoft.AspNetCore.Hosting.Diagnostics|INFO|Request finished HTTP/2 GET https://localhost:7295/TheTheme/styles/theme.css?v=6L5eyWlWq-Dc_PFe0oU6L18MrjpPNsgmAlBzA1T5Ll4 - 499 6715 text/css 33.1794ms 
2024-03-08 12:04:20.5801|None|00-166b72545ca2811f231b2358680773e6-e34731347b53623b-00||Microsoft.AspNetCore.Hosting.Diagnostics|INFO|Request starting HTTP/2 GET https://localhost:7295/OrchardCore.Resources/Vendor/fontawesome-free/webfonts/fa-solid-900.woff2 - - - 
2024-03-08 12:04:20.5801|Default|00-166b72545ca2811f231b2358680773e6-e34731347b53623b-00||OrchardCore.Modules.ModularTenantRouterMiddleware|INFO|Begin Routing Request 
2024-03-08 12:04:20.5801|Default|00-166b72545ca2811f231b2358680773e6-e34731347b53623b-00||Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|INFO|Sending file. Request path: '/OrchardCore.Resources/Vendor/fontawesome-free/webfonts/fa-solid-900.woff2'. Physical path: 'N/A' 
2024-03-08 12:04:20.5801|Default|00-166b72545ca2811f231b2358680773e6-e34731347b53623b-00||Microsoft.AspNetCore.Hosting.Diagnostics|INFO|Request finished HTTP/2 GET https://localhost:7295/OrchardCore.Resources/Vendor/fontawesome-free/webfonts/fa-solid-900.woff2 - 499 156496 font/woff2 7.5875ms 
2024-03-08 12:04:20.6150|None|00-fcbcd4e5043ec8a18feaa4db1a30c7a1-0d9abe68d1a269fd-00||Microsoft.AspNetCore.Hosting.Diagnostics|INFO|Request finished HTTP/2 GET https://localhost:7295/_vs/browserLink - 200 - text/javascript;+charset=UTF-8 82.8153ms 
2024-03-08 12:04:20.6150|None|00-fb7f18e973846e39f3a4d56ab6bfddc9-e05494fd2cdce80a-00||Microsoft.AspNetCore.Hosting.Diagnostics|INFO|Request starting HTTP/2 GET https://localhost:7295/TheTheme/images/favicon.ico - - - 
2024-03-08 12:04:20.6242|Default|00-fb7f18e973846e39f3a4d56ab6bfddc9-e05494fd2cdce80a-00||OrchardCore.Modules.ModularTenantRouterMiddleware|INFO|Begin Routing Request 
2024-03-08 12:04:20.6242|Default|00-fb7f18e973846e39f3a4d56ab6bfddc9-e05494fd2cdce80a-00||Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|INFO|Sending file. Request path: '/TheTheme/images/favicon.ico'. Physical path: 'N/A' 
2024-03-08 12:04:20.6242|Default|00-fb7f18e973846e39f3a4d56ab6bfddc9-e05494fd2cdce80a-00||Microsoft.AspNetCore.Hosting.Diagnostics|INFO|Request finished HTTP/2 GET https://localhost:7295/TheTheme/images/favicon.ico - 499 15086 image/x-icon 7.8741ms 
2024-03-08 12:04:22.9268|None|00-54bf0bee3388935ae0606bf96520c77a-4bbb75ac6f9f9c46-00||Microsoft.AspNetCore.Hosting.Diagnostics|INFO|Request starting HTTP/2 GET https://localhost:7295/Login - - - 
2024-03-08 12:04:22.9362|Default|00-54bf0bee3388935ae0606bf96520c77a-4bbb75ac6f9f9c46-00||OrchardCore.Modules.ModularTenantRouterMiddleware|INFO|Begin Routing Request 
2024-03-08 12:04:22.9362|Default|00-54bf0bee3388935ae0606bf96520c77a-4bbb75ac6f9f9c46-00||Microsoft.AspNetCore.Routing.EndpointMiddleware|INFO|Executing endpoint 'OrchardCore.Users.Controllers.AccountController.Login (OrchardCore.Users)' 
2024-03-08 12:04:22.9686|Default|00-54bf0bee3388935ae0606bf96520c77a-4bbb75ac6f9f9c46-00||Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|INFO|Route matched with {area = "OrchardCore.Users", action = "Login", controller = "Account"}. Executing controller action with signature System.Threading.Tasks.Task`1[Microsoft.AspNetCore.Mvc.IActionResult] Login(System.String) on controller OrchardCore.Users.Controllers.AccountController (OrchardCore.Users). 
2024-03-08 12:04:22.9686|Default|00-54bf0bee3388935ae0606bf96520c77a-4bbb75ac6f9f9c46-00||OrchardCore.DisplayManagement.Descriptors.DefaultShapeTableManager|INFO|Start building shape table 
2024-03-08 12:04:22.9916|Default|00-54bf0bee3388935ae0606bf96520c77a-4bbb75ac6f9f9c46-00||OrchardCore.DisplayManagement.Descriptors.ShapeTemplateStrategy.ShapeTemplateBindingStrategy|INFO|Start discovering shapes 
2024-03-08 12:04:22.9916|Default|00-54bf0bee3388935ae0606bf96520c77a-4bbb75ac6f9f9c46-00||OrchardCore.DisplayManagement.Descriptors.ShapeTemplateStrategy.ShapeTemplateBindingStrategy|INFO|Start discovering candidate views filenames 
2024-03-08 12:04:22.9916|Default|00-54bf0bee3388935ae0606bf96520c77a-4bbb75ac6f9f9c46-00||OrchardCore.DisplayManagement.Descriptors.ShapeTemplateStrategy.ShapeTemplateBindingStrategy|INFO|Done discovering candidate views filenames 
2024-03-08 12:04:22.9916|Default|00-54bf0bee3388935ae0606bf96520c77a-4bbb75ac6f9f9c46-00||OrchardCore.DisplayManagement.Descriptors.ShapeTemplateStrategy.ShapeTemplateBindingStrategy|INFO|Start discovering candidate views filenames 
2024-03-08 12:04:22.9916|Default|00-54bf0bee3388935ae0606bf96520c77a-4bbb75ac6f9f9c46-00||OrchardCore.DisplayManagement.Descriptors.ShapeTemplateStrategy.ShapeTemplateBindingStrategy|INFO|Done discovering candidate views filenames 
2024-03-08 12:04:22.9993|Default|00-54bf0bee3388935ae0606bf96520c77a-4bbb75ac6f9f9c46-00||OrchardCore.DisplayManagement.Descriptors.ShapeTemplateStrategy.ShapeTemplateBindingStrategy|INFO|Start discovering candidate views filenames 
2024-03-08 12:04:22.9993|Default|00-54bf0bee3388935ae0606bf96520c77a-4bbb75ac6f9f9c46-00||OrchardCore.DisplayManagement.Descriptors.ShapeTemplateStrategy.ShapeTemplateBindingStrategy|INFO|Done discovering candidate views filenames 
2024-03-08 12:04:22.9993|Default|00-54bf0bee3388935ae0606bf96520c77a-4bbb75ac6f9f9c46-00||OrchardCore.DisplayManagement.Descriptors.ShapeTemplateStrategy.ShapeTemplateBindingStrategy|INFO|Done discovering shapes 
2024-03-08 12:04:22.9993|Default|00-54bf0bee3388935ae0606bf96520c77a-4bbb75ac6f9f9c46-00||OrchardCore.DisplayManagement.Descriptors.DefaultShapeTableManager|INFO|Done building shape table 
2024-03-08 12:04:23.0405|Default|00-54bf0bee3388935ae0606bf96520c77a-4bbb75ac6f9f9c46-00||Microsoft.AspNetCore.Authentication.Cookies.CookieAuthenticationHandler|INFO|AuthenticationScheme: Identity.External signed out. 
2024-03-08 12:04:23.0405|Default|00-54bf0bee3388935ae0606bf96520c77a-4bbb75ac6f9f9c46-00||Microsoft.AspNetCore.Mvc.ViewFeatures.ViewResultExecutor|INFO|Executing ViewResult, running view Login. 
2024-03-08 12:04:23.1013|Default|00-54bf0bee3388935ae0606bf96520c77a-4bbb75ac6f9f9c46-00||Microsoft.AspNetCore.Mvc.ViewFeatures.ViewResultExecutor|INFO|Executed ViewResult - view Login executed in 59.5629ms. 
2024-03-08 12:04:23.1013|Default|00-54bf0bee3388935ae0606bf96520c77a-4bbb75ac6f9f9c46-00||Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|INFO|Executed action OrchardCore.Users.Controllers.AccountController.Login (OrchardCore.Users) in 133.4203ms 
2024-03-08 12:04:23.1013|Default|00-54bf0bee3388935ae0606bf96520c77a-4bbb75ac6f9f9c46-00||Microsoft.AspNetCore.Routing.EndpointMiddleware|INFO|Executed endpoint 'OrchardCore.Users.Controllers.AccountController.Login (OrchardCore.Users)' 
2024-03-08 12:04:23.1013|Default|00-54bf0bee3388935ae0606bf96520c77a-4bbb75ac6f9f9c46-00||Microsoft.AspNetCore.Hosting.Diagnostics|INFO|Request finished HTTP/2 GET https://localhost:7295/Login - 200 - text/html;+charset=utf-8 176.1776ms 
2024-03-08 12:04:23.1223|None|00-94b601d44d71c6bfd99b1977cc0bf042-53d80f3944c9bb1e-00||Microsoft.AspNetCore.Hosting.Diagnostics|INFO|Request starting HTTP/2 GET https://localhost:7295/_framework/aspnetcore-browser-refresh.js - - - 
2024-03-08 12:04:23.1223|None|00-fe397cb714d3f204296da9cb35ebefca-7e73d20058852c92-00||Microsoft.AspNetCore.Hosting.Diagnostics|INFO|Request starting HTTP/2 GET https://localhost:7295/TheAdmin/css/login.css?v=KzQG45WHBMdy-wyOUxBvb4MyWq-g9B04q_Dv7lpMH8w - - - 
2024-03-08 12:04:23.1223|None|00-d994ad23fca4be9cecc76d63be7c8076-43e3e8151cbe8afe-00||Microsoft.AspNetCore.Hosting.Diagnostics|INFO|Request starting HTTP/2 GET https://localhost:7295/_vs/browserLink - - - 
